Gesture,Image Path,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
cursor,hand_images\hand_2327.png,"108,319","123,304","131,283","131,264","121,253","119,266","119,244","119,231","117,219","107,268","107,250","115,259","119,270","96,273","95,254","105,264","111,276","83,280","84,266","93,269","100,276"
cursor,hand_images\hand_2328.png,"107,320","124,304","132,283","131,264","120,252","119,266","120,245","119,231","117,220","107,268","107,250","114,261","119,271","96,273","94,255","104,264","110,276","83,281","84,266","93,270","100,277"
cursor,hand_images\hand_2329.png,"115,324","132,309","142,288","141,268","130,257","129,270","130,247","130,232","129,219","117,272","118,253","124,264","128,276","105,277","105,258","114,269","120,281","93,285","93,269","102,272","108,280"
cursor,hand_images\hand_2330.png,"116,325","132,311","142,290","143,271","132,258","131,270","132,246","131,231","129,218","118,272","120,253","126,266","130,277","106,278","106,259","115,270","121,282","93,286","94,271","103,274","110,280"
cursor,hand_images\hand_2331.png,"114,326","131,311","141,291","142,272","131,259","129,271","131,246","131,231","129,218","117,273","119,254","126,265","129,278","105,278","105,259","114,270","120,282","92,286","92,270","102,274","108,281"
cursor,hand_images\hand_2332.png,"109,326","126,311","136,290","137,269","126,257","124,271","126,247","126,232","126,219","112,273","114,253","121,264","124,276","100,278","100,257","110,269","115,282","87,285","88,269","98,274","104,282"
cursor,hand_images\hand_2333.png,"106,325","122,309","132,288","131,268","121,255","121,269","122,247","121,233","120,220","108,271","108,252","115,263","119,275","96,276","94,257","104,268","110,280","83,284","82,269","91,272","98,280"
cursor,hand_images\hand_2334.png,"105,327","122,310","132,289","131,269","121,256","121,270","122,247","121,233","120,220","108,272","108,253","115,264","120,276","96,277","95,258","105,269","111,281","83,284","83,269","92,272","99,280"
cursor,hand_images\hand_2335.png,"113,328","131,312","142,292","143,272","133,258","134,272","136,247","134,232","131,219","121,274","122,253","126,267","128,279","108,278","107,259","115,271","119,283","94,286","94,270","102,274","108,281"
cursor,hand_images\hand_2336.png,"114,329","131,314","142,293","141,272","130,259","134,274","136,249","134,234","131,221","120,275","121,255","125,268","127,281","108,280","107,262","114,274","118,286","94,287","93,272","101,277","107,285"
cursor,hand_images\hand_2337.png,"117,330","133,315","144,294","144,274","135,260","138,274","139,250","137,235","134,223","125,276","126,257","129,270","131,281","112,281","111,262","117,274","121,285","98,287","98,273","105,278","111,285"
cursor,hand_images\hand_2338.png,"127,334","146,320","158,299","159,280","151,267","150,281","154,259","155,244","155,232","138,282","140,262","144,273","146,284","125,286","126,267","133,277","136,290","111,291","112,276","120,280","125,287"
cursor,hand_images\hand_2339.png,"125,343","144,331","159,311","162,289","152,275","154,289","159,266","161,251","160,238","140,289","144,269","147,282","147,295","127,292","129,271","134,284","137,298","111,297","113,283","121,287","126,295"
cursor,hand_images\hand_2340.png,"121,352","141,340","158,320","161,299","152,283","153,295","160,272","162,258","163,245","140,295","145,275","147,291","147,303","126,297","129,279","135,294","137,308","111,303","114,288","121,296","126,305"
cursor,hand_images\hand_2341.png,"118,353","139,341","158,323","163,302","153,288","152,297","159,273","162,259","163,247","139,296","144,279","146,296","147,308","125,299","129,281","135,298","137,312","110,304","114,290","121,300","125,310"
cursor,hand_images\hand_2342.png,"116,351","138,342","157,325","160,304","150,290","150,298","157,274","160,260","161,248","137,298","143,283","145,299","146,313","123,300","126,284","132,302","134,316","108,304","113,293","120,304","123,314"
cursor,hand_images\hand_2343.png,"116,351","137,344","156,328","159,308","150,293","150,300","157,277","160,261","162,248","137,300","142,283","143,299","143,313","123,302","126,287","131,304","133,318","108,306","114,295","120,307","123,317"
cursor,hand_images\hand_2344.png,"116,346","137,339","154,323","160,306","156,293","153,297","161,275","164,262","166,250","140,296","145,282","146,299","146,314","127,298","130,288","134,305","135,319","113,301","117,294","121,307","124,317"
cursor,hand_images\hand_2345.png,"137,349","160,337","176,319","180,297","169,284","170,294","175,272","178,257","179,244","157,293","161,275","163,291","163,303","144,295","147,277","152,293","152,307","129,299","133,284","139,294","141,305"
cursor,hand_images\hand_2346.png,"137,340","157,328","171,308","174,290","166,276","163,284","168,261","171,247","172,234","151,284","156,269","161,283","162,293","138,288","142,271","149,286","151,298","123,293","129,279","137,289","139,299"
cursor,hand_images\hand_2347.png,"143,334","160,320","173,303","178,287","170,275","161,281","166,258","169,245","171,233","149,283","156,268","164,280","167,291","137,287","142,270","151,282","156,294","124,293","129,279","139,285","145,294"
cursor,hand_images\hand_2348.png,"176,346","195,335","210,321","219,308","215,294","198,296","208,274","215,264","221,254","188,295","199,282","206,297","208,310","177,298","187,284","195,298","199,311","164,303","173,292","183,300","188,309"
cursor,hand_images\hand_2349.png,"185,331","196,330","213,316","219,303","214,291","201,294","209,274","214,263","219,253","191,294","201,283","207,298","208,310","180,296","189,282","196,297","198,310","167,300","175,289","185,297","189,307"
cursor,hand_images\hand_2350.png,"178,345","196,333","211,318","219,304","214,291","200,295","209,273","214,262","219,252","190,295","199,281","206,297","208,310","179,298","187,283","196,297","199,312","166,303","175,290","184,298","188,308"
cursor,hand_images\hand_2351.png,"171,339","189,327","203,312","211,298","206,285","191,289","199,268","204,258","208,248","181,290","190,275","197,288","199,301","169,293","177,278","187,291","191,304","156,299","165,286","175,293","180,302"
cursor,hand_images\hand_2352.png,"145,330","163,317","175,299","180,281","173,269","164,279","169,257","172,244","174,232","153,279","158,261","164,272","167,285","141,282","146,265","154,277","158,290","128,288","132,273","141,278","147,286"
cursor,hand_images\hand_2353.png,"129,323","146,308","158,291","161,273","153,261","147,272","152,251","154,238","156,226","136,273","140,255","147,264","151,276","124,277","128,259","136,269","140,281","111,282","114,268","123,271","130,278"
cursor,hand_images\hand_2354.png,"116,319","133,305","144,286","146,268","137,256","134,269","138,246","138,231","137,219","123,270","125,252","131,260","135,270","111,273","112,255","120,264","125,276","97,279","99,266","107,268","114,274"
cursor,hand_images\hand_2355.png,"105,317","122,302","131,283","132,264","124,252","121,266","123,245","123,231","123,220","109,267","111,250","118,259","122,268","98,271","98,253","106,262","112,273","85,277","86,263","95,266","101,272"
cursor,hand_images\hand_2356.png,"105,317","121,301","130,282","131,264","122,252","119,265","121,243","122,230","121,218","108,266","109,248","116,257","120,267","97,270","97,252","106,261","112,273","84,276","85,262","94,264","101,271"
cursor,hand_images\hand_2357.png,"127,321","142,307","153,289","155,271","147,259","141,271","145,248","147,235","149,223","131,272","135,253","143,260","148,270","119,275","122,257","131,266","136,278","106,281","110,267","119,269","125,276"
cursor,hand_images\hand_2358.png,"134,324","151,310","164,292","167,274","158,263","150,273","155,251","158,238","160,227","140,273","146,257","153,266","157,277","128,277","133,260","142,270","147,283","115,282","120,268","129,272","135,280"
cursor,hand_images\hand_2359.png,"158,332","175,320","189,303","196,287","190,274","178,284","184,262","189,251","193,241","168,284","177,267","183,279","185,292","157,286","164,268","172,281","175,295","144,290","150,275","160,281","165,290"
cursor,hand_images\hand_2360.png,"169,336","187,325","202,310","210,296","206,281","191,289","198,268","204,257","209,247","181,288","191,273","198,287","199,300","170,290","179,273","187,287","190,301","158,294","166,280","175,287","180,296"
cursor,hand_images\hand_2361.png,"167,336","185,325","200,310","209,295","207,281","190,289","197,268","203,257","208,247","180,288","190,272","195,285","196,298","169,290","178,272","185,286","188,299","156,293","163,279","173,286","178,295"
cursor,hand_images\hand_2362.png,"153,331","171,318","185,301","192,285","187,272","175,283","181,261","186,249","190,239","165,283","173,264","179,277","181,289","153,284","160,265","167,277","171,290","140,288","146,274","156,279","161,287"
cursor,hand_images\hand_2363.png,"132,322","150,308","163,291","167,273","159,261","151,272","156,251","159,238","161,227","140,272","146,256","152,265","156,276","128,275","133,257","141,267","145,280","115,280","119,266","129,270","135,278"
cursor,hand_images\hand_2364.png,"111,314","128,302","139,283","140,265","131,253","130,265","133,244","133,231","132,219","118,266","120,249","126,258","129,268","106,269","107,252","115,261","119,272","94,275","96,261","104,265","110,272"
cursor,hand_images\hand_2365.png,"97,313","113,298","123,278","123,259","113,247","113,262","115,241","115,228","114,216","102,264","102,246","108,254","112,264","90,268","90,250","98,258","103,270","77,274","77,260","85,262","92,269"
cursor,hand_images\hand_2366.png,"90,312","106,297","114,277","113,257","103,246","104,262","105,240","103,226","101,214","92,263","92,245","98,254","102,264","81,267","79,249","88,257","93,269","68,274","68,260","76,263","83,269"
cursor,hand_images\hand_2367.png,"91,312","106,297","115,277","115,258","104,246","104,262","105,240","104,226","102,214","93,263","92,245","99,254","103,263","82,268","80,249","89,258","95,269","69,274","69,261","77,263","84,269"
cursor,hand_images\hand_2368.png,"100,315","116,298","125,278","124,260","114,248","113,262","114,241","114,228","113,217","102,264","102,247","109,254","114,264","90,269","90,251","99,259","105,271","78,275","79,261","88,264","94,271"
cursor,hand_images\hand_2369.png,"116,318","133,304","145,285","147,266","138,255","133,267","137,245","138,232","138,220","122,268","125,250","131,259","135,271","110,271","113,254","121,264","127,277","97,277","99,262","109,266","115,274"
cursor,hand_images\hand_2370.png,"126,320","143,306","155,287","158,269","149,257","142,269","146,248","149,235","151,223","132,269","136,253","143,263","147,275","120,273","124,256","132,266","137,280","108,279","111,264","120,268","126,276"
cursor,hand_images\hand_2371.png,"150,328","168,315","181,299","186,282","181,268","170,280","175,258","179,246","182,234","159,280","167,260","174,271","177,284","148,282","155,263","163,275","167,289","135,287","140,272","150,276","156,284"
cursor,hand_images\hand_2372.png,"157,332","175,319","189,302","195,286","190,273","177,284","183,262","188,251","193,241","167,284","176,266","182,279","184,292","156,285","164,267","172,280","175,293","143,289","150,275","160,279","165,287"
cursor,hand_images\hand_2373.png,"164,334","182,322","197,307","204,292","199,278","185,286","193,265","199,255","204,244","176,286","186,270","192,284","193,297","164,287","173,271","181,285","184,299","151,291","159,278","169,284","175,292"
cursor,hand_images\hand_2374.png,"160,333","178,322","193,306","200,290","196,277","184,285","191,264","196,253","201,244","173,284","182,268","188,281","189,294","162,285","170,269","177,283","180,296","148,289","156,277","165,283","170,291"
cursor,hand_images\hand_2375.png,"147,328","165,315","178,299","184,281","179,268","169,280","175,259","179,246","182,234","158,280","166,260","172,272","174,284","146,282","153,262","160,274","163,288","133,286","138,272","147,276","153,283"
cursor,hand_images\hand_2376.png,"133,323","151,310","163,292","169,275","165,262","153,273","158,251","161,238","164,227","142,273","149,255","157,264","161,274","131,276","136,257","145,268","149,281","117,281","122,267","132,271","138,279"
cursor,hand_images\hand_2377.png,"127,320","144,306","156,288","161,271","156,258","145,269","151,247","153,234","155,223","135,270","140,252","148,260","153,271","123,273","127,255","137,265","142,278","110,279","113,265","123,268","130,275"
