Gesture,Image Path,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
courser,./2687.png,"425,322","447,318","467,308","482,296","485,280","457,279","473,262","486,254","498,248","448,276","469,263","474,278","473,293","439,274","458,263","464,278","463,294","426,273","444,263","453,274","454,286"
courser,./2688.png,"429,323","450,319","471,308","484,295","486,280","464,278","478,263","490,257","501,251","454,274","472,268","476,284","475,297","443,273","460,266","465,282","464,296","429,275","445,266","454,277","456,288"
courser,./2689.png,"430,330","452,326","473,316","488,305","492,289","466,286","482,270","495,265","506,260","457,282","475,272","479,288","478,302","446,280","464,271","469,288","467,302","433,280","450,271","458,282","458,295"
courser,./2690.png,"412,318","434,313","455,301","469,288","471,273","445,273","462,256","475,248","487,241","436,269","455,258","459,274","458,289","425,267","444,258","449,274","449,289","412,268","428,258","437,269","440,280"
courser,./2691.png,"357,295","380,282","398,266","407,249","402,234","385,243","393,225","401,218","408,211","374,241","384,224","390,237","390,250","362,241","372,226","379,240","381,253","349,244","358,229","367,237","371,247"
courser,./2692.png,"310,296","327,280","339,258","344,239","338,226","325,237","329,214","335,201","339,189","314,238","320,217","329,229","332,242","303,241","307,221","318,234","321,248","290,248","294,229","304,236","310,246"
courser,./2693.png,"258,305","275,291","285,267","287,245","276,236","271,246","273,223","275,208","275,194","259,248","260,226","270,239","273,252","247,253","248,234","259,246","263,259","235,261","236,244","246,250","252,259"
courser,./2694.png,"237,312","252,297","260,274","259,253","247,241","247,255","246,231","246,216","245,202","235,257","233,234","242,248","246,261","223,262","222,243","232,256","238,269","211,270","210,253","220,259","226,268"
courser,./2695.png,"230,316","244,302","252,278","250,256","238,245","239,259","239,235","238,219","235,206","227,261","223,238","232,251","237,264","215,267","212,248","223,260","229,273","203,275","202,258","211,264","217,273"
courser,./2696.png,"222,328","235,312","241,288","235,266","221,257","227,270","224,247","220,232","216,219","214,273","208,252","216,263","222,275","202,280","197,261","208,272","215,285","191,290","188,274","197,278","204,286"
courser,./2697.png,"230,338","243,320","248,296","244,276","231,266","232,280","229,257","226,242","222,230","220,283","215,262","225,272","232,285","210,290","205,272","216,282","224,293","199,300","195,284","205,287","213,294"
courser,./2698.png,"257,307","272,290","282,267","283,245","273,233","270,248","271,225","271,211","270,197","257,249","257,227","265,242","268,256","246,255","246,235","255,248","260,260","233,263","233,246","243,250","249,257"
courser,./2699.png,"258,280","275,265","284,244","287,223","278,208","273,227","276,206","279,202","280,198","262,227","263,204","270,218","272,231","251,231","251,210","260,222","264,234","238,236","240,219","249,224","254,232"
courser,./2700.png,"259,276","276,262","286,241","289,221","281,206","276,224","279,202","282,187","282,174","264,223","265,201","272,212","275,225","252,227","253,206","262,218","267,231","240,233","242,216","251,220","256,230"
courser,./2701.png,"298,296","315,283","328,263","333,243","326,227","314,242","320,219","326,204","330,192","303,241","309,219","318,234","321,249","292,244","297,225","307,239","312,254","279,250","283,233","294,240","300,251"
courser,./2702.png,"303,306","319,293","332,272","337,253","332,237","320,250","326,227","331,214","335,201","309,250","315,228","322,242","325,257","298,253","302,234","312,249","316,263","285,260","288,242","298,249","304,259"
courser,./2703.png,"306,303","323,290","336,268","342,249","337,234","324,247","329,224","335,211","340,199","313,247","319,225","327,239","330,254","301,250","306,231","316,245","321,260","288,256","292,239","303,245","309,255"
courser,./2704.png,"340,305","360,292","374,274","383,256","380,240","362,250","370,226","378,213","385,201","351,249","361,230","369,245","370,260","339,251","348,234","357,248","362,263","325,256","333,241","344,248","350,259"
courser,./2705.png,"359,311","378,300","394,284","403,268","401,251","382,259","393,237","402,226","411,216","372,257","385,238","391,255","392,270","360,259","371,241","380,258","382,274","347,263","355,246","366,255","372,266"
courser,./2706.png,"361,314","382,304","399,288","410,272","408,257","387,262","399,241","409,231","418,221","377,260","391,243","398,259","398,274","365,261","378,245","387,262","388,277","352,264","363,250","373,259","377,271"
courser,./2707.png,"360,309","380,299","398,283","408,267","407,251","387,258","399,237","408,226","416,216","377,256","390,238","396,253","397,268","365,256","377,240","386,256","388,271","351,259","362,245","372,254","377,265"
courser,./2708.png,"323,291","344,276","359,257","364,239","357,225","346,236","350,216","358,206","365,200","334,236","340,215","348,228","351,241","322,238","328,218","337,231","341,245","309,242","315,225","325,232","330,243"
courser,./2709.png,"283,277","301,264","314,244","318,223","311,210","304,223","310,202","312,188","314,175","292,222","297,201","302,215","304,229","280,225","284,206","292,220","295,234","267,230","270,213","279,220","284,230"
courser,./2710.png,"251,273","269,260","280,239","281,219","273,206","271,221","274,199","276,185","276,173","259,221","260,199","264,212","266,226","246,224","246,205","253,217","257,230","233,230","233,214","241,219","246,227"
courser,./2711.png,"227,277","244,266","254,244","255,222","244,209","245,226","248,204","248,189","248,175","232,225","233,203","237,217","239,230","221,229","220,211","228,223","230,236","208,235","209,219","217,225","221,234"
courser,./2712.png,"236,281","253,266","262,244","261,222","252,208","253,226","255,204","255,189","254,176","241,226","239,204","244,217","248,230","229,231","227,211","235,223","240,236","216,237","216,221","224,226","229,235"
courser,./2713.png,"260,269","279,257","292,235","292,212","283,198","282,217","285,195","288,179","288,165","269,216","271,194","277,205","280,219","257,219","257,198","267,209","271,223","244,224","245,207","254,212","260,221"
courser,./2714.png,"286,273","305,263","320,243","326,222","318,207","310,221","316,199","321,185","325,173","298,220","304,199","309,213","311,227","286,222","290,202","298,217","301,232","272,227","276,210","285,216","290,226"
courser,./2715.png,"289,272","308,261","322,242","329,222","324,207","315,220","323,198","328,184","331,172","304,219","310,195","315,211","316,225","291,220","296,202","304,217","306,231","277,225","282,208","291,216","296,227"
courser,./2716.png,"293,270","312,259","327,239","331,219","325,204","315,218","323,197","328,183","332,171","305,217","311,195","317,209","319,223","293,219","298,200","306,215","309,229","279,224","284,207","294,214","299,225"
courser,./2717.png,"341,295","361,283","376,264","384,247","383,231","367,239","378,218","387,207","395,197","357,238","369,220","375,235","377,248","344,240","355,222","364,238","367,253","330,244","339,227","350,235","356,247"
courser,./2718.png,"370,313","392,304","411,290","423,274","423,258","400,263","414,241","426,232","437,224","390,260","407,244","413,260","414,276","378,260","394,246","402,262","403,278","364,262","377,248","388,258","392,271"
courser,./2719.png,"382,323","404,315","422,302","435,289","438,273","412,275","426,257","438,248","449,240","403,272","421,258","426,274","425,288","392,271","409,260","415,276","416,291","378,273","393,262","403,272","406,284"
courser,./2720.png,"382,318","404,310","423,297","435,284","436,268","412,271","426,253","437,245","447,237","403,268","420,255","426,270","425,284","392,267","408,257","416,272","417,287","379,269","393,258","402,268","405,280"
courser,./2721.png,"363,313","382,303","399,289","409,274","409,259","387,263","399,244","410,235","419,227","378,261","392,246","397,262","397,276","367,262","379,249","387,264","388,277","354,266","364,252","374,259","379,269"
courser,./2722.png,"356,306","374,297","390,281","401,266","400,251","380,257","390,237","400,227","409,218","370,255","383,238","388,254","388,269","358,256","370,240","377,256","378,270","345,259","355,243","364,252","369,263"
courser,./2723.png,"368,295","389,287","407,273","418,258","418,242","398,248","412,230","422,220","430,211","388,245","403,230","407,245","406,259","376,245","390,231","396,246","397,261","362,247","374,234","384,243","387,254"
courser,./2724.png,"370,300","391,292","408,278","421,264","420,248","398,254","413,235","424,225","432,215","389,251","404,235","409,250","408,265","377,250","392,235","399,251","399,266","364,252","376,238","386,248","389,259"
courser,./2725.png,"328,300","349,286","363,265","368,248","361,236","350,245","355,226","362,214","368,203","338,245","344,226","351,239","353,252","326,248","332,229","340,243","343,257","312,253","319,237","328,244","333,254"
courser,./2726.png,"286,294","304,280","317,260","320,240","312,226","304,240","309,218","312,203","313,189","293,239","297,218","303,231","306,245","281,243","284,224","292,237","296,251","268,249","270,232","279,237","285,247"
courser,./2727.png,"260,299","275,287","286,266","288,245","279,232","274,246","277,224","279,209","279,197","263,246","265,223","271,238","273,251","251,250","251,230","261,244","265,257","238,256","239,240","249,246","254,255"
courser,./2728.png,"266,304","282,291","293,270","295,249","287,235","281,249","284,227","286,213","286,199","269,250","271,228","277,243","281,257","257,254","257,235","267,249","272,263","244,261","244,244","254,250","260,259"
courser,./2729.png,"284,293","301,279","314,259","317,238","308,224","302,237","305,215","307,201","308,188","290,237","294,215","300,231","303,245","278,241","281,222","290,236","293,250","264,247","267,229","277,236","283,246"
courser,./2730.png,"332,301","353,285","366,267","372,250","373,235","357,245","362,224","370,219","375,218","346,244","357,226","367,238","371,252","335,245","346,228","356,241","360,255","320,249","330,233","342,240","348,251"
courser,./2731.png,"366,297","386,288","402,275","412,260","412,244","392,251","404,232","414,223","423,214","383,249","397,233","401,247","401,261","373,249","385,234","392,248","393,262","360,251","370,237","380,245","384,255"
courser,./2732.png,"375,299","394,292","411,280","423,266","422,251","403,254","415,238","425,230","433,221","394,252","407,239","412,254","412,267","383,252","395,239","402,254","403,267","370,255","380,242","390,251","394,260"
courser,./2733.png,"383,309","403,303","420,291","433,278","434,262","410,265","423,247","435,239","445,232","401,263","418,249","424,263","424,276","391,262","407,249","414,263","414,277","379,263","393,251","403,259","406,270"
courser,./2734.png,"390,311","409,303","426,291","438,279","439,264","415,265","428,248","439,241","449,234","406,263","423,250","429,264","429,277","396,262","412,251","419,266","420,279","384,264","398,253","408,262","411,273"
courser,./2735.png,"406,325","424,315","440,301","450,288","450,273","427,277","438,259","449,250","459,243","419,275","435,261","441,276","441,289","409,275","425,262","433,278","434,292","397,278","410,266","421,275","425,286"
courser,./2736.png,"419,325","437,315","452,301","462,288","462,273","437,276","447,257","458,248","467,241","428,275","443,260","451,275","453,289","418,276","433,263","442,278","445,293","407,280","421,269","431,276","436,286"
courser,./2737.png,"413,334","430,321","444,305","454,290","453,275","427,280","435,258","446,249","456,241","418,280","434,263","443,280","445,294","408,282","423,268","434,284","438,298","398,288","410,274","422,282","427,293"
