Gesture,Image Name,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
gesture,hand_images\hand_2500.png,"164,250","178,243","184,226","179,208","169,199","192,210","193,187","192,173","191,160","180,206","184,185","184,170","185,156","169,208","167,192","165,202","165,211","158,213","156,202","157,208","158,215"
gesture,hand_images\hand_2501.png,"165,257","178,243","185,225","178,207","167,195","192,207","193,184","191,171","189,159","181,205","184,182","183,168","182,156","169,208","164,193","163,203","164,213","157,213","154,202","155,209","156,216"
gesture,hand_images\hand_2502.png,"184,262","198,249","207,229","200,211","187,201","210,209","211,187","210,174","208,162","198,207","201,185","202,172","202,159","185,211","183,194","185,205","186,215","173,217","173,206","176,212","178,219"
gesture,hand_images\hand_2503.png,"208,282","226,265","235,245","228,226","214,221","232,228","236,203","237,189","236,176","221,227","225,201","227,185","228,171","209,231","208,211","212,222","214,233","196,237","195,224","201,230","205,237"
gesture,hand_images\hand_2504.png,"217,294","237,276","247,259","245,237","231,230","245,238","248,212","249,199","248,185","233,235","238,210","239,196","241,181","221,237","221,216","223,230","226,241","209,244","208,229","213,236","217,244"
gesture,hand_images\hand_2505.png,"215,285","235,270","244,254","244,232","229,223","244,228","249,204","249,191","248,177","233,226","239,203","241,189","243,173","221,231","222,211","225,224","227,235","208,239","209,224","215,231","218,240"
gesture,hand_images\hand_2506.png,"212,292","231,275","238,259","237,240","224,233","237,238","242,213","242,200","242,186","226,236","232,211","235,197","237,182","215,240","214,220","217,232","220,243","202,248","203,233","208,240","211,248"
gesture,hand_images\hand_2507.png,"197,306","214,293","225,276","223,258","210,250","224,252","228,230","227,217","227,205","212,250","216,227","218,213","219,200","200,254","200,238","203,249","205,260","187,261","188,249","191,254","194,263"
gesture,hand_images\hand_2508.png,"191,311","209,295","219,277","213,259","200,252","217,253","220,231","220,218","218,205","205,251","209,229","210,214","211,199","193,256","192,237","195,250","197,261","180,266","180,252","184,258","188,266"
gesture,hand_images\hand_2509.png,"188,318","207,303","215,285","212,267","198,261","213,261","216,239","215,227","213,214","201,260","206,238","208,225","209,211","189,265","188,245","192,258","195,270","176,275","176,262","182,268","186,275"
gesture,hand_images\hand_2510.png,"188,321","207,304","215,289","213,270","199,263","214,265","217,242","217,230","215,217","202,264","207,241","207,229","209,214","190,268","189,247","191,262","194,273","178,278","177,264","182,271","185,279"
gesture,hand_images\hand_2511.png,"202,309","219,295","229,276","225,258","214,251","227,253","230,233","230,221","229,210","215,253","221,232","222,218","223,207","203,257","204,243","208,252","210,262","191,265","191,255","196,259","200,266"
gesture,hand_images\hand_2512.png,"239,320","258,306","269,287","266,268","254,258","262,262","265,239","267,225","268,214","250,261","253,237","256,222","259,210","238,267","239,247","247,254","252,265","226,275","226,261","234,264","242,271"
gesture,hand_images\hand_2513.png,"272,319","292,305","307,287","306,266","292,259","300,259","303,235","303,221","304,209","288,258","290,232","294,217","298,204","276,263","277,241","284,254","290,267","263,272","265,257","275,264","282,273"
gesture,hand_images\hand_2514.png,"295,314","320,300","334,284","340,262","328,253","327,255","335,231","339,217","341,203","316,252","325,227","331,212","337,197","304,256","309,233","316,249","320,264","291,263","297,248","307,257","314,267"
gesture,hand_images\hand_2515.png,"316,306","339,292","354,277","358,257","347,245","347,250","356,226","360,213","363,199","335,247","344,221","351,207","357,194","322,249","330,231","336,246","340,261","308,256","315,245","325,251","333,259"
gesture,hand_images\hand_2516.png,"321,306","342,294","357,277","361,257","351,245","349,251","358,227","362,213","365,200","338,248","347,221","354,206","360,193","325,250","333,228","339,244","343,259","311,257","318,245","328,252","336,261"
gesture,hand_images\hand_2517.png,"296,289","315,282","329,263","331,241","318,230","321,247","328,227","331,213","333,200","310,242","316,219","322,206","327,194","298,242","303,219","310,227","313,238","285,247","291,231","300,236","305,246"
gesture,hand_images\hand_2518.png,"294,295","315,282","329,263","330,241","318,231","325,237","332,213","335,200","336,186","313,235","322,210","328,196","332,182","301,239","304,218","311,232","314,245","287,247","290,231","299,238","305,248"
gesture,hand_images\hand_2519.png,"287,271","309,257","321,241","325,218","312,208","323,215","330,192","334,179","336,166","310,212","320,188","324,174","328,159","297,215","300,191","302,207","305,220","282,223","287,207","292,217","296,227"
gesture,hand_images\hand_2520.png,"314,244","336,233","351,214","353,192","344,179","348,191","358,168","363,154","366,141","337,186","346,162","354,147","360,135","324,188","329,167","335,179","338,192","310,193","315,180","323,185","329,194"
gesture,hand_images\hand_2521.png,"354,235","375,222","390,204","396,185","390,171","384,181","396,159","402,146","406,134","373,178","385,152","393,138","400,125","360,179","367,157","376,166","381,178","345,184","353,170","364,174","373,182"
gesture,hand_images\hand_2522.png,"375,235","396,222","412,205","418,188","412,175","404,180","413,160","418,147","422,136","392,178","403,153","412,140","419,129","379,180","388,159","396,170","401,182","364,186","376,175","387,181","395,188"
gesture,hand_images\hand_2523.png,"400,245","420,234","435,216","442,197","435,183","426,192","437,170","444,157","449,146","415,189","426,163","437,150","445,139","402,190","413,167","421,181","425,195","387,196","401,184","412,192","418,201"
gesture,hand_images\hand_2524.png,"416,253","437,243","454,225","460,207","454,191","442,201","454,179","461,165","467,153","431,198","442,172","453,158","462,146","418,199","430,176","441,189","447,203","405,204","419,190","432,197","440,207"
gesture,hand_images\hand_2525.png,"417,272","436,256","449,238","454,221","446,209","432,213","440,190","445,177","451,165","421,212","427,187","435,173","443,162","409,217","419,196","431,207","439,220","397,226","410,212","424,218","432,228"
gesture,hand_images\hand_2526.png,"412,297","428,283","438,262","441,243","432,233","421,238","424,215","427,201","430,189","409,238","413,212","421,198","428,187","398,244","409,223","421,236","428,249","388,253","401,240","414,246","422,254"
gesture,hand_images\hand_2527.png,"417,322","432,307","444,289","450,272","442,261","425,264","431,241","436,228","441,216","414,264","420,236","430,223","439,212","403,268","417,248","429,261","436,275","394,277","409,264","423,271","431,280"
gesture,hand_images\hand_2528.png,"385,325","401,316","413,299","418,283","409,274","395,277","399,257","403,245","408,235","385,277","387,253","395,241","402,231","375,281","381,260","393,268","400,278","365,288","377,277","390,282","397,289"
gesture,hand_images\hand_2529.png,"385,335","401,317","411,299","416,283","409,273","394,274","398,253","403,241","407,230","384,275","388,250","396,237","403,228","373,280","383,260","395,271","403,282","363,289","376,277","388,282","397,290"
gesture,hand_images\hand_2530.png,"312,350","330,328","342,307","343,288","332,281","325,287","327,267","334,258","339,251","314,289","317,266","327,265","334,267","303,293","309,275","322,280","330,290","292,301","299,286","310,288","318,294"
gesture,hand_images\hand_2531.png,"205,322","219,313","228,298","225,284","216,276","223,277","227,258","229,246","229,236","211,277","218,256","223,244","227,234","200,282","203,268","210,277","216,286","188,291","190,281","198,284","204,291"
gesture,hand_images\hand_2532.png,"140,320","161,310","170,295","170,274","157,265","169,269","174,247","175,234","176,222","158,266","163,244","166,231","168,217","146,269","147,250","148,264","148,274","133,277","135,264","140,272","141,279"
gesture,hand_images\hand_2533.png,"134,322","154,309","163,291","160,274","148,266","163,265","166,245","167,233","166,221","151,263","156,243","158,230","160,217","138,268","139,251","143,264","145,275","125,276","127,264","132,271","136,280"
gesture,hand_images\hand_2534.png,"118,309","133,291","139,273","130,256","115,249","136,253","136,231","134,218","132,206","125,252","126,231","126,217","126,203","112,257","110,242","114,251","116,259","100,266","100,254","105,259","107,266"
gesture,hand_images\hand_2535.png,"126,308","141,292","149,275","142,257","127,250","146,251","145,230","143,218","141,205","134,250","135,228","134,214","133,198","122,255","119,238","122,250","124,260","110,265","109,252","113,258","116,265"
gesture,hand_images\hand_2536.png,"135,313","151,299","160,280","151,262","137,253","160,260","162,238","162,225","160,213","147,259","150,236","151,223","152,211","135,263","134,246","137,256","139,266","121,270","120,257","125,262","129,269"
gesture,hand_images\hand_2537.png,"142,316","159,303","169,285","164,267","152,258","170,263","173,243","173,231","172,219","158,261","163,240","165,228","166,215","145,265","147,248","149,260","150,270","132,272","134,260","138,267","141,275"
gesture,hand_images\hand_2538.png,"157,325","176,315","188,299","189,280","177,271","192,273","198,255","201,243","203,232","181,270","189,251","193,239","197,228","168,273","171,256","173,269","174,281","154,279","157,267","162,274","166,284"
gesture,hand_images\hand_2539.png,"165,328","188,319","201,306","206,288","194,280","203,281","212,263","217,253","220,242","194,276","203,257","209,247","216,236","181,278","187,259","189,273","189,286","167,283","172,269","177,278","180,288"
gesture,hand_images\hand_2540.png,"183,329","204,323","219,311","225,295","217,286","219,289","231,273","237,262","242,252","210,285","223,267","231,257","238,248","199,285","208,269","210,282","210,294","185,289","193,278","199,286","202,295"
gesture,hand_images\hand_2541.png,"191,336","210,330","225,317","233,302","227,290","226,296","239,279","247,269","253,260","217,292","231,273","240,263","248,254","205,291","218,274","220,288","220,300","192,294","203,285","210,294","212,303"
gesture,hand_images\hand_2542.png,"204,342","223,337","239,327","247,315","244,303","240,304","252,288","260,279","267,271","231,299","244,281","255,273","265,267","220,298","233,285","235,300","234,313","207,301","219,295","225,304","227,313"
gesture,hand_images\hand_2543.png,"217,354","236,349","251,339","259,328","258,317","253,314","267,301","276,293","284,286","244,309","260,293","271,287","280,282","233,307","248,299","251,314","251,328","220,309","233,307","239,318","241,329"
gesture,hand_images\hand_2544.png,"221,365","240,362","258,352","268,342","267,330","259,327","274,314","284,307","292,300","251,321","269,306","282,300","292,296","240,318","258,312","259,328","257,341","228,319","243,319","248,330","250,340"
gesture,hand_images\hand_2545.png,"227,372","245,369","263,361","275,352","275,340","267,334","284,322","295,316","304,311","259,328","279,313","293,309","305,307","248,325","267,321","266,337","262,349","236,326","252,328","257,340","258,350"
gesture,hand_images\hand_2546.png,"201,351","221,346","238,335","245,325","245,314","241,308","254,293","263,285","271,279","231,304","247,286","259,279","269,274","220,303","235,295","242,308","245,320","207,306","221,302","227,312","230,323"
gesture,hand_images\hand_2547.png,"167,327","188,317","202,303","206,285","196,276","203,281","211,264","216,253","219,243","193,277","203,258","211,247","217,238","182,279","187,265","193,275","196,286","168,284","172,271","178,277","182,286"
gesture,hand_images\hand_2548.png,"146,311","165,299","176,282","171,263","160,255","177,265","183,246","185,233","186,221","166,262","174,242","178,230","182,218","154,264","156,247","159,257","161,268","141,269","144,257","149,264","152,272"
gesture,hand_images\hand_2549.png,"139,307","157,290","163,276","162,257","150,248","165,259","169,236","168,224","168,212","154,256","158,234","158,222","160,207","143,258","143,238","145,250","147,259","130,265","131,251","136,258","139,265"
